,Unnamed: 0,date,approx_time,activity,details,name,location,0,1,2,3,4,5
132,9,2009-01-07,16:45:07,"tweeted: @S_Ibrahimkhil Disclaimer: Wagner Group can mean a lot of things in this particular case. It is with high probability predictable that most of the people who were killed are ""undesirables"" who are faced with instant death if they decide not to fight. And ""undesirables"" in 🇷🇺 is a broad term.",1.6022615177092137e+18,underjoyed,"Frankfurt am Main, Deutschland",,,,,,
133,10,2022-12-12,11:17:35,annotations: Ukraine,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
134,11,2022-12-12,11:17:35,annotations: Wagner,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
135,12,2022-12-12,11:17:35,annotations: Luhansk,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
136,13,2022-12-12,11:17:35,annotations: Serhij Hajdaj,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
137,14,2022-12-12,11:17:35,annotations: Kyiv Independent,1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
138,15,2019-06-27,02:58:25,"tweeted: #Ukraine Ukrainian forces have attacked the headquarters of the Wagner group in Luhansk.
According to the region's governor, Serhij Hajdaj, several people have been killed.
- It is about enormous losses, he tells the Kyiv Independent.",1.6022613785044582e+18,S_Ibrahimkhil,"Essen, Deutschland",,,,,,
139,16,2022-12-12,11:16:09,links: https://www.telegraph.co.uk/world-news/2022/12/11/ukraine-russia-war-news-putin-nuclear-iran-drones-latest/,1.602261018159317e+18,INFONEWS2048,London,,,,,,
140,17,2022-12-12,11:16:09,annotations: Luhansk,1.602261018159317e+18,INFONEWS2048,London,,,,,,
141,18,2022-12-12,11:16:09,annotations: Russia,1.602261018159317e+18,INFONEWS2048,London,,,,,,
142,19,2022-12-12,11:16:09,annotations: Wagner,1.602261018159317e+18,INFONEWS2048,London,,,,,,
143,20,2011-11-03,19:35:37,"tweeted: The Luhansk headquarters of Russia's notorious Wagner mercenary group has been struck, causing significant losses, according to a Ukrainian official.
 https://t.co/wE0wYUYhvm",1.602261018159317e+18,INFONEWS2048,London,,,,,,
144,21,2022-12-12,11:15:36,links: https://ievren.org/europe/live-blog-ukraine-strike-hits-wagner-group-headquarters-official/,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
145,22,2022-12-12,11:15:36,annotations: Ukraine,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
146,23,2022-12-12,11:15:36,annotations: Wagner,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
147,24,2011-11-08,15:40:01,tweeted: Live blog: Ukraine strike hits Wagner group headquarters – official https://t.co/8Pt2SCPwnV,1.6022608759640228e+18,DTMsport,Geographically Unstable,,,,,,
148,25,2022-12-12,11:15:28,mentions: VeraIrisZ,1.602260844204757e+18,ievrenofficial,India,,,,,,
149,26,2022-12-12,11:15:28,mentions: genesis_rrn,1.602260844204757e+18,ievrenofficial,India,,,,,,
150,27,2022-12-12,11:15:28,mentions: Giyu_007,1.602260844204757e+18,ievrenofficial,India,,,,,,
151,28,2022-12-12,11:15:28,mentions: AZgeopolitics,1.602260844204757e+18,ievrenofficial,India,,,,,,
152,29,2022-04-11,16:49:54,"tweeted: @VeraIrisZ @genesis_rrn @Giyu_007 @AZgeopolitics A svakako cu uvek pre podrzavati Putina, Rusku vojsku pa cak i Wagner, jer su svakako bolji od Americke vojske, NATO-a,  CIA, Erik Prince-a i njihovih placenih ubica Academi ili ti Blackwater, Greystone i Mozart Group. Pljackasi i masovne ubice.",1.602260844204757e+18,ievrenofficial,India,,,,,,
153,30,2022-12-12,11:14:55,links: https://www.jpost.com/international/article-724629,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
154,31,2022-12-12,11:14:55,annotations: Ukraine,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
155,32,2022-12-12,11:14:55,annotations: Wagner,1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
156,33,2021-10-07,08:33:41,"tweeted: Ukraine regional official says strike hits Wagner group headquarters

 https://t.co/gOJ2ee4dbl",1.6022607076465746e+18,JoleJoc19195339,UNKWN,,,,,,
157,34,2022-12-12,11:11:40,links: https://twitter.com/ivan_8848/status/1602259889778221056/video/1,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
158,35,2022-12-12,11:11:40,annotations: LCD,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
159,36,2022-12-12,11:11:40,annotations: Mozart Group,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
160,37,2022-12-12,11:11:40,annotations: Stravinsky,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
161,38,2022-12-12,11:11:40,annotations: Mahler,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
162,39,2022-12-12,11:11:40,annotations: Wagner,1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
163,40,2015-05-23,22:36:41,"tweeted: I can't stand LCD marketing, for reals man 'Mozart Group', I know it's been said before by others, but still. How uncreative can you get?

Why not Stravinsky group, or Mahler group or anything relevant to the 19th century to mirror this Wagner stuff. https://t.co/A2XFcoEn36",1.602259889778221e+18,VeraIrisZ,UNKWN,,,,,,
164,41,2022-12-12,11:09:45,links: https://twitter.com/metesohtaoglu/status/1602259403985633283/video/1,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
165,42,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
166,43,2022-12-12,11:09:45,annotations: Russia,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
167,44,2022-12-12,11:09:45,annotations: Wagner,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
168,45,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
169,46,2022-12-12,11:09:45,annotations: Luhansk,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
170,47,2022-12-12,11:09:45,mentions: savunmaisleri,1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
171,48,2021-05-23,18:50:14,"tweeted: 📹 #Ukraine- Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group in eastern Ukraine, Luhansk with HIMARS system.
📹 @savunmaisleri https://t.co/JslyACWPo4",1.6022594039856333e+18,genesis_rrn,UNKWN,,,,,,
172,0,2022-12-12,11:09:16,annotations: Wagner,1.6022592819145974e+18,Hellstorm901,Earth,,,,,,
173,1,2022-12-12,11:09:16,annotations: Nazi,1.6022592819145974e+18,Hellstorm901,Earth,,,,,,
174,2,2022-12-12,11:09:16,mentions: DMB12445,1.6022592819145974e+18,Hellstorm901,Earth,,,,,,
175,3,2014-10-16,09:39:02,tweeted: @DMB12445 The building was being used by Wagner who are a Neo - Nazi mercenary group,1.6022592819145974e+18,Hellstorm901,Earth,,,,,,
176,4,2022-12-12,11:07:03,links: http://dlvr.it/SfDM8t,1.602258725917819e+18,DMB12445,UNKWN,,,,,,
177,5,2019-06-27,08:54:06,"tweeted: بن هودجز يوضح لـCNN ما يعنيه تفجير مقر مجموعة ""فاغنر"" الروسية في أوكرانيا https://t.co/sUoyHx0anO",1.602258725917819e+18,DMB12445,UNKWN,,,,,,
178,6,2022-12-12,11:06:51,links: https://newsfet.com/ukraine-%ce%b2%ce%bf%ce%bc%ce%b2%ce%b1%cf%81%ce%b4%ce%b9%cf%83%cf%84%ce%ad%cf%82-hotels-with-members-of-the-wagner-group/,1.6022586752714383e+18,al5brq8,"Al Adailiya, Kuwait",,,,,,
179,7,2015-01-19,14:30:00,tweeted: Ukraine: βομβαρδιστές hotels with members of the Wagner Group https://t.co/JYMYcYtXoy,1.6022586752714383e+18,al5brq8,"Al Adailiya, Kuwait",,,,,,
180,8,2022-12-12,11:05:19,annotations: Ukraine,1.6022582909304996e+18,newsfet777,United States,,,,,,
181,9,2022-12-12,11:05:19,annotations: Wagner,1.6022582909304996e+18,newsfet777,United States,,,,,,
182,10,2022-02-11,12:05:24,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian army.",1.6022582909304996e+18,newsfet777,United States,,,,,,
183,11,2022-12-12,10:55:34,annotations: Wagner Group,1.60225583528294e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
184,12,2022-12-12,10:55:34,links: https://workme.online/2022/12/12/ukraine-says-it-killed-wagner-mercenaries-who-are-they-explainer-news/,1.60225583528294e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
185,13,2011-05-21,00:11:46,"tweeted: Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian military.The controversial private military company Wagner Group is in the news againas Ukrainian authorities say a number of its # # # #

https://t.co/kIlNy5JEXq",1.60225583528294e+18,deji_of_lagos,"Lagos, Nigeria",,,,,,
186,14,2022-12-12,10:51:41,annotations: Wagner Group,1.6022548601033196e+18,SufiWorker,UNKWN,,,,,,
187,15,2022-12-12,10:51:41,mentions: SamRamani2,1.6022548601033196e+18,SufiWorker,UNKWN,,,,,,
188,16,2022-10-09,10:12:39,tweeted: @SamRamani2 Merry HIMARS to Wagner Group!,1.6022548601033196e+18,SufiWorker,UNKWN,,,,,,
189,17,2022-12-12,10:51:25,annotations: Wagner Group,1.6022547904273981e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
190,18,2022-12-12,10:51:25,annotations: Ukraine,1.6022547904273981e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
191,19,2022-12-12,10:51:25,mentions: YouTube,1.6022547904273981e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
192,20,2022-12-12,10:51:25,links: https://youtu.be/QsrqH-4ZIAg,1.6022547904273981e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
193,21,2010-01-15,21:51:50,tweeted: See aftermath of explosion at Wagner Group's purported base in Ukraine https://t.co/CbVLo53KZQ via @YouTube,1.6022547904273981e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
194,22,2022-12-12,10:46:34,annotations: Wagner,1.6022535695241134e+18,SamRamani2,"Oxford, England",,,,,,
195,23,2022-12-12,10:46:34,annotations: Ukraine,1.6022535695241134e+18,SamRamani2,"Oxford, England",,,,,,
196,24,2022-12-12,10:46:34,annotations: MSM,1.6022535695241134e+18,SamRamani2,"Oxford, England",,,,,,
197,25,2022-12-12,10:46:34,links: https://youtu.be/TBVcTgM-l24,1.6022535695241134e+18,SamRamani2,"Oxford, England",,,,,,
198,26,2013-10-12,23:22:53,"tweeted: https://t.co/bdmnm7BpwI

Wagner group or Ukraine shoulders hit I don’t know…. All I know is that the MSM is full of shit and let alone taking it with a grain of salt I wouldn’t buy their garbage at all… see ya when the war ends… that will say which side stands where",1.6022535695241134e+18,SamRamani2,"Oxford, England",,,,,,
199,27,2022-12-12,10:45:40,annotations: Russia,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
200,28,2022-12-12,10:45:40,annotations: Wagner Group,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
201,29,2022-12-12,10:45:40,annotations: Ukraine,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
202,30,2022-12-12,10:45:40,annotations: Luhansk,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
203,31,2022-12-12,10:45:40,annotations: WagnerGroup,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
204,32,2022-12-12,10:45:40,annotations: RussiaIsLosing,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
205,33,2022-12-12,10:45:40,annotations: UkraineWar,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
206,34,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
207,35,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
208,36,2022-09-20,09:56:21,"tweeted: Members of Russia’s mercenary Wagner Group have reportedly been killed following an attack by Ukraine’s armed forces on a hotel where many were based in a town in the Russian-occupied Luhansk region.
#WagnerGroup #RussiaIsLosing #UkraineWar #UkraineRussiaWar️ #mercenaries https://t.co/vMnzJj9swI",1.6022533452170363e+18,Stephen07329389,UNKWN,,,,,,
209,37,2022-12-12,10:45:11,annotations: Jason Blazakis,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
210,38,2022-12-12,10:45:11,annotations: Russia,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
211,39,2022-12-12,10:45:11,annotations: Wagner Group,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
212,40,2022-12-12,10:45:11,annotations: Africa,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
213,41,2022-12-12,10:45:11,mentions: Jason_Blazakis,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
214,42,2022-12-12,10:45:11,links: http://ow.ly/3bkC50M0xyM,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
215,43,2022-12-12,10:45:11,links: https://twitter.com/ADFmagazine/status/1602253222307061760/photo/1,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
216,44,2007-11-13,21:43:46,tweeted: Jason Blazakis @Jason_Blazakis opines: #Russia's Wagner Group is more than mercenaries -- its violence across Africa prove it's a terrorist organization - https://t.co/sRcTzQHxpl https://t.co/MyZLbLXeq2,1.6022532223070618e+18,YouTube,"San Bruno, CA",,,,,,
217,0,2022-12-12,10:44:36,annotations: Russia,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
218,1,2022-12-12,10:44:36,annotations: Wagner,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
219,2,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
220,3,2022-12-12,10:44:36,annotations: Ukraine,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
221,4,2022-12-12,10:44:36,annotations: Serhiy Haidai,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
222,5,2022-12-12,10:44:36,annotations: Kadiivka,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
223,6,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
224,7,2022-12-12,10:44:36,links: https://www.bbc.com/news/world-europe-63933132,1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
225,8,2016-09-10,17:43:06,"tweeted: Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group, says the governor-in-exile of Luhansk in eastern Ukraine. Serhiy Haidai said a hotel where the group met in Kadiivka, Luhansk, had been hit with major losses. https://t.co/l80CHUsqEC",1.6022530762866524e+18,Chief_Exec_com,United Kingdom,,,,,,
226,9,2022-12-12,10:36:01,mentions: SciencesPo38,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
227,10,2022-12-12,10:36:01,annotations: sador Thomas ,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
228,11,2022-12-12,10:36:01,annotations: m our ,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
229,12,2022-12-12,10:36:01,annotations: n ,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
230,13,2022-12-12,10:36:01,links: https://twitter.com/EU_UNGeneva/status/1602250914299101188/photo/1,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
231,14,2013-02-21,18:59:17,tweeted: We were delighted to welcome a student group🧑🏼‍🎓👩🏿‍🎓👨🏾‍🎓 from @SciencesPo38 on Friday - Ambassador Thomas Wagner shared with them our Geneva perspective on the EU 🇪🇺 as a multilateral player. Would you also like to visit our Delegation with your group? Don't hesitate to get in contact! https://t.co/pwBswoBMo8,1.6022509142991012e+18,EU_UNGeneva,"Geneva, Switzerland",,,,,,
232,15,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
233,16,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
234,17,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
235,18,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
236,19,2022-12-12,10:35:09,links: https://tmblr.co/ZH0m4Rd3522E8m00,1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
237,20,2011-10-10,19:06:15,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Controversial armed group emerged from being a murky guns-for-hire enterprise to a public... https://t.co/apy0LN7C1Q",1.6022506984811807e+18,SciencesPo38,Grenoble,,,,,,
238,21,2022-12-12,10:33:02,annotations: Ukraine,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
239,22,2022-12-12,10:33:02,annotations: Russia,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
240,23,2022-12-12,10:33:02,annotations: Wagner,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
241,24,2022-12-12,10:33:02,annotations: Wagnergroup,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
242,25,2022-12-12,10:33:02,annotations: WagnerGroupHUNT,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
243,26,2022-12-12,10:33:02,links: https://www.voanews.com/a/latest-developments-in-ukraine-dec-11/6871311.html,1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
244,27,2022-04-12,20:50:16,"tweeted: https://t.co/sN1NEgW5q2 5:05 p.m.: A senior official in eastern Ukraine said on Sunday that Ukrainian forces had attacked a hotel where members of Russia's private Wagner military group were based, killing many of them.

#Wagnergroup #WagnerGroupHUNT #grouphunt",1.602250164575535e+18,TheTopBestGuide,UNKWN,,,,,,
245,28,2022-12-12,10:25:33,mentions: KyivIndependent,1.6022482838624707e+18,soundsafe007,Everywhere You Are ,,,,,,
246,29,2022-12-12,10:25:33,annotations: Wagner Group,1.6022482838624707e+18,soundsafe007,Everywhere You Are ,,,,,,
247,30,2022-12-12,10:25:33,annotations: ISIS,1.6022482838624707e+18,soundsafe007,Everywhere You Are ,,,,,,
248,31,2021-06-10,17:31:06,tweeted: @KyivIndependent Wagner Group is nothing but a bunch of terrorists! Treat each and everyone of them like ISIS members.. hunt them down and rid the world of these pigs.,1.6022482838624707e+18,soundsafe007,Everywhere You Are ,,,,,,
249,32,2022-12-12,10:24:36,annotations: Evgeny Prigozhin,1.6022480445226353e+18,Recherman1,UNKWN,,,,,,
250,33,2022-12-12,10:24:36,annotations: Novoshakhtinsk,1.6022480445226353e+18,Recherman1,UNKWN,,,,,,
251,34,2022-12-12,10:24:36,annotations: Wagner,1.6022480445226353e+18,Recherman1,UNKWN,,,,,,
252,35,2022-12-12,10:24:36,annotations: Nikolin,1.6022480445226353e+18,Recherman1,UNKWN,,,,,,
253,36,2022-11-22,01:49:01,"tweeted: 4/ Evgeny Prigozhin said he was ready to “take back to the front” the accused of shelling policemen in Novoshakhtinsk, and the leadership of the Wagner group does not disclaim responsibility for Nikolin’s actions",1.6022480445226353e+18,Recherman1,UNKWN,,,,,,
254,37,2022-12-12,10:20:50,mentions: Phalaphalafm,1.6022470935146373e+18,KyivIndependent,Kyiv,,,,,,
255,38,2021-11-21,22:30:41,"tweeted: @phalaphalafm Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin

Cosmo City",1.6022470935146373e+18,KyivIndependent,Kyiv,,,,,,
256,39,2022-12-12,10:20:49,mentions: mpho_rathando,1.6022470932295844e+18,CyberRealms1,Planet Earth,,,,,,
257,40,2021-11-15,08:15:24,"tweeted: @mpho_rathando Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin
Cosmo City",1.6022470932295844e+18,CyberRealms1,Planet Earth,,,,,,
258,41,2022-12-12,10:14:12,mentions: FRANCE24,1.6022454240766853e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
259,42,2022-12-12,10:14:12,annotations: Ukraine,1.6022454240766853e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
260,43,2022-12-12,10:14:12,annotations: Wagner,1.6022454240766853e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
261,44,2022-12-12,10:14:12,links: https://f24.my/96kV.T,1.6022454240766853e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
262,45,2021-08-09,14:03:48,"tweeted: Live: Ukraine claims strike on Wagner group HQ, says ‘huge number’ of Russian mercenaries killed https://t.co/xOAY8rglZD via @FRANCE24",1.6022454240766853e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
263,46,2022-12-12,10:05:06,links: https://www.reuters.com/world/europe/ukraine-regional-official-says-strike-hits-wagner-group-headquarters-2022-12-11/,1.6022431366836634e+18,Phalaphalafm,South Africa ,,,,,,
264,47,2011-05-07,20:25:19,tweeted: https://t.co/JjP7CLOJt3,1.6022431366836634e+18,Phalaphalafm,South Africa ,,,,,,
